delivery_id;delivery_partner;package_type;vehicle_type;delivery_mode;region;weather_condition;distance_km;package_weight_kg;delivery_time_hours;expected_time_hours;delayed;delivery_status;delivery_rating;delivery_cost
9270.00.00;shadowfax;documents;van;same day;west;foggy;78.06.00;35.01.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;5;598.03.00
9271.00.00;ecom express;electronics;ev bike;same day;north;rainy;56.01.00;1,025694444;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;3;452.41.00
9272.00.00;delhivery;automobile parts;van;express;west;hot;74.07.00;09.03;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;3;450.59.00
9273.00.00;amazon logistics;documents;ev bike;standard;west;stormy;211.04.00;07.46;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000024;no;delivered;4;1079.38.00
9274.00.00;dhl;pharmacy;van;standard;south;cold;289.06.00;14.06;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;4;1491.08.00
9275.00.00;delhivery;electronics;truck;same day;west;cold;195.03.00;0,046527778;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;4;1077.31.00
9276.00.00;xpressbees;clothing;van;standard;west;hot;166.01.00;41.33.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;4;954.49.00
9277.00.00;blue dart;fragile items;truck;same day;west;cold;148.02.00;11.46;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;5;875.38.00
9278.00.00;blue dart;pharmacy;van;two day;west;hot;42.08.00;45.38.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;3;350.14.00
9279.00.00;ecom express;automobile parts;bike;two day;west;clear;225.03.00;20.04;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;1186.62
9280.00.00;blue dart;clothing;scooter;express;west;stormy;273.06.00;27.51.00;1970-01-01 00:00:00.000000013;1970-01-01 00:00:00.000000007;yes;delayed;3;1500.53.00
9281.00.00;fedex;automobile parts;van;standard;south;hot;112.06.00;19.19;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;4;620.57.00
9282.00.00;blue dart;fragile items;scooter;same day;west;hot;35.08.00;09.39;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000008;no;delivered;4;307.17.00
9283.00.00;blue dart;automobile parts;van;same day;north;foggy;209.08.00;0,589583333;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;2;1190.07.00
9284.00.00;delhivery;electronics;van;two day;central;clear;224.00.00;33.22.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;4;1219.66
9285.00.00;delhivery;electronics;scooter;standard;west;foggy;43.04.00;32.59.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;4;314.77
9286.00.00;fedex;furniture;van;standard;south;rainy;73.02.00;27.08.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;4;449.04.00
9287.00.00;dhl;clothing;scooter;standard;north;hot;102.07.00;10.03;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;5;543.59.00
9288.00.00;delhivery;electronics;truck;same day;north;foggy;97.07.00;11.23;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;3;622.19.00
9289.00.00;dhl;fragile items;van;standard;west;cold;83.04.00;0,046527778;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;4;417.06.00
9290.00.00;ekart;cosmetics;truck;two day;north;cold;176.03.00;47.41.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;4;1023.73
9291.00.00;shadowfax;fragile items;van;express;north;hot;255.05.00;25.18.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000007;no;delivered;5;1403.04.00
9292.00.00;ecom express;automobile parts;ev van;two day;west;rainy;176.04.00;0,884027778;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;3;944.19.00
9293.00.00;xpressbees;clothing;van;express;east;foggy;49.00.00;0,441666667;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000002;no;delivered;4;324.88
9294.00.00;ecom express;fragile items;truck;standard;south;clear;43.02.00;35.09.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000024;no;delivered;4;321.27.00
9295.00.00;blue dart;electronics;van;standard;south;clear;290.01.00;04.02;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000024;no;delivered;4;1462.56.00
9296.00.00;blue dart;groceries;ev bike;standard;east;foggy;03.06;14.05;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;4;956.674
9297.00.00;xpressbees;documents;truck;two day;south;rainy;280.04.00;0,601388889;1970-01-01 00:00:00.000000015;1970-01-01 00:00:00.000000016;no;delivered;5;1443.58.00
9298.00.00;ekart;documents;bike;two day;north;foggy;140.01.00;49.01.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;5;847.53.00
9299.00.00;amazon logistics;cosmetics;ev bike;same day;east;hot;03.06;29.15.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000008;no;delivered;5;200.95
9300.00.00;fedex;clothing;ev bike;standard;central;cold;74.01.00;34.88;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;5;475.14.00
9301.00.00;blue dart;fragile items;van;express;east;clear;185.02.00;39.58.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000005;no;delivered;4;1094.74
9302.00.00;amazon logistics;fragile items;truck;same day;east;foggy;63.00.00;31.66;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;5;509.98
9303.00.00;fedex;pharmacy;bike;two day;south;rainy;277.01.00;14.53;1970-01-01 00:00:00.000000013;1970-01-01 00:00:00.000000016;no;delivered;4;1429.09.00
9304.00.00;amazon logistics;electronics;ev van;standard;north;stormy;10.02;29.44.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;4;139.32.00
9305.00.00;fedex;pharmacy;ev bike;standard;west;rainy;102.02.00;01.44;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;3;515.32.00
9306.00.00;blue dart;pharmacy;ev van;two day;east;cold;104.03.00;0,845833333;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;5;580.84
9307.00.00;xpressbees;groceries;truck;express;north;stormy;210.08.00;06.39;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000006;yes;delayed;2;1123.17.00
9308.00.00;blue dart;groceries;scooter;express;south;cold;295.09.00;02.08;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000007;yes;delayed;2;1535.74
9309.00.00;shadowfax;furniture;scooter;express;north;stormy;285.00.00;31.29.00;1970-01-01 00:00:00.000000015;1970-01-01 00:00:00.000000007;yes;delayed;2;1568.87
9310.00.00;dhl;automobile parts;ev van;express;central;cold;126.03.00;34.00.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000004;no;delivered;5;783.05.00
9311.00.00;amazon logistics;electronics;bike;express;central;foggy;191.05.00;35.53.00;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000005;yes;delayed;2;1114.09.00
9312.00.00;amazon logistics;furniture;ev bike;two day;central;hot;275.07.00;16.07;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;4;1426.71
9313.00.00;dhl;documents;bike;same day;central;foggy;225.03.00;10.06;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000008;yes;delayed;2;1258.03.00
9314.00.00;amazon logistics;furniture;ev bike;standard;west;foggy;46.03.00;44.57.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;4;365.21.00
9315.00.00;delhivery;electronics;truck;standard;east;foggy;275.09.00;49.05.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;5;1526.65
9316.00.00;delhivery;automobile parts;van;same day;south;hot;135.04.00;41.61;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;3;901.83
9317.00.00;ecom express;furniture;ev bike;two day;north;hot;127.06.00;48.21.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;3;782.63
9318.00.00;shadowfax;automobile parts;van;two day;central;stormy;21.01;09.53;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;4;134.09.00
9319.00.00;fedex;clothing;truck;two day;north;rainy;258.00.00;39.08.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;1409.04.00
9320.00.00;blue dart;pharmacy;ev bike;same day;south;foggy;274.04.00;0,309722222;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000008;yes;failed;1;1492.58.00
9321.00.00;ekart;cosmetics;van;standard;east;stormy;268.06.00;11.06;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000024;no;delivered;4;1377.08.00
9322.00.00;xpressbees;fragile items;bike;standard;west;stormy;58.09.00;04.41;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;4;307.73
9323.00.00;amazon logistics;electronics;ev van;same day;central;foggy;33.07.00;43.01.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;3;397.53.00
9324.00.00;ecom express;pharmacy;truck;two day;east;cold;67.05.00;0,086805556;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;4;342.45.00
9325.00.00;dhl;clothing;van;express;central;clear;76.03.00;05.01;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000003;yes;failed;1;446.53.00
9326.00.00;fedex;groceries;bike;standard;east;clear;101.04.00;17.57;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;5;559.71
9327.00.00;blue dart;electronics;bike;same day;central;rainy;153.06.00;47.16.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;4;1009.48.00
9328.00.00;delhivery;electronics;scooter;express;north;cold;296.00.00;35.84;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000007;no;delivered;4;16.327.205.999.999.900
9329.00.00;dhl;cosmetics;ev van;same day;east;rainy;111.01.00;0,527083333;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;3;691.47.00
9330.00.00;shadowfax;cosmetics;ev bike;standard;south;hot;67.07.00;16.24;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;4;387.22.00
9331.00.00;delhivery;automobile parts;van;express;south;cold;62.07.00;13.41;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;4;403.73
9332.00.00;dhl;cosmetics;ev bike;same day;central;rainy;178.01.00;34.11.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;5;1092.83
9333.00.00;shadowfax;pharmacy;van;two day;west;cold;207.00.00;48.39.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;1180.17.00
9334.00.00;amazon logistics;clothing;ev van;express;west;foggy;138.06.00;0,672222222;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000004;no;delivered;4;790.04.00
9335.00.00;ecom express;cosmetics;scooter;two day;north;foggy;244.06.00;0,295138889;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;1242.95
9336.00.00;dhl;documents;ev bike;express;central;foggy;05.06;35.01.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000002;yes;delayed;2;183.03.00
9337.00.00;dhl;electronics;van;same day;central;rainy;183.04.00;1,025;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;3;1088.88
9338.00.00;amazon logistics;cosmetics;ev bike;express;west;foggy;182.00.00;34.85;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000005;yes;delayed;2;1064.55.00
9339.00.00;xpressbees;pharmacy;scooter;same day;east;clear;269.08.00;42.68;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;4;1577.04.00
9340.00.00;ekart;clothing;ev van;express;north;clear;62.02.00;37.87;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;3;474.61
9341.00.00;xpressbees;furniture;scooter;standard;east;rainy;112.05.00;26.55.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;5;642.15.00
9342.00.00;blue dart;cosmetics;truck;two day;north;rainy;148.06.00;45.81;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;5;880.43.00
9343.00.00;fedex;furniture;ev bike;standard;west;foggy;157.07.00;13.43;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;4;828.79
9344.00.00;ekart;cosmetics;truck;same day;west;foggy;85.05.00;34.31.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;3;630.43.00
9345.00.00;ecom express;furniture;truck;standard;north;stormy;153.05.00;22.16;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000024;no;delivered;3;833.98
9346.00.00;delhivery;groceries;ev van;same day;south;clear;49.07.00;20.57;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000008;no;delivered;5;410.21.00
9347.00.00;amazon logistics;documents;ev van;standard;west;hot;111.09.00;30.00.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;4;649.05.00
9348.00.00;ekart;documents;ev bike;standard;south;clear;283.04.00;07.31;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000024;no;delivered;4;1438.93
9349.00.00;delhivery;fragile items;scooter;two day;central;rainy;56.03.00;0,234027778;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;296.41.00
9350.00.00;shadowfax;groceries;ev bike;two day;east;cold;42.00.00;0,775;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000016;no;delivered;3;263.88
9351.00.00;xpressbees;cosmetics;truck;express;west;cold;10.00;40.56.00;1970-01-01 00:00:00.000000000;1970-01-01 00:00:00.000000002;no;delivered;4;221.68
9352.00.00;blue dart;groceries;truck;express;west;stormy;219.09.00;28.06.00;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000006;yes;delayed;3;1235.03.00
9353.00.00;delhivery;furniture;ev van;same day;west;rainy;186.02.00;45.82;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000008;yes;delayed;2;1168.46.00
9354.00.00;blue dart;pharmacy;truck;express;west;cold;61.03.00;19.12;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000003;no;delivered;4;413.86
9355.00.00;dhl;furniture;ev van;standard;east;cold;121.08.00;0,767361111;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;3;662.55.00
9356.00.00;blue dart;cosmetics;truck;standard;north;stormy;58.04.00;33.71;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;4;393.13.00
9357.00.00;xpressbees;automobile parts;bike;same day;south;rainy;209.09.00;39.99;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;failed;1;1269.47.00
9358.00.00;delhivery;fragile items;ev bike;two day;central;foggy;42.02.00;0,442361111;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;4;240.91
9359.00.00;amazon logistics;automobile parts;van;same day;south;clear;226.09.00;13.11;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;1273.83
9360.00.00;amazon logistics;electronics;truck;same day;central;hot;102.06.00;10.01;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;4;643.03.00
9361.00.00;xpressbees;cosmetics;scooter;two day;east;cold;143.01.00;15.05;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;762.00.00
9362.00.00;ecom express;cosmetics;scooter;standard;west;stormy;242.03.00;06.58;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;5;1231.24.00
9363.00.00;ecom express;groceries;ev bike;same day;south;stormy;160.00.00;47.37.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000008;yes;delayed;2;1042.11.00
9364.00.00;delhivery;documents;scooter;standard;north;stormy;116.05.00;48.56.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;5;728.18.00
9365.00.00;dhl;electronics;bike;express;south;rainy;115.06.00;37.32.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000004;yes;failed;2;739.96
9366.00.00;xpressbees;fragile items;van;express;west;clear;157.03.00;34.53.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000005;yes;delayed;3;940.09.00
9367.00.00;dhl;fragile items;ev bike;same day;west;rainy;50.01.00;0,438888889;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;4;380.26.00
9368.00.00;xpressbees;electronics;scooter;standard;east;rainy;84.00.00;0,357638889;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;5;443.85
9369.00.00;xpressbees;pharmacy;van;two day;north;hot;167.05.00;04.32;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;5;850.46.00
9370.00.00;ecom express;furniture;van;same day;north;clear;61.08.00;04.09;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000008;no;delivered;4;423.07.00
9371.00.00;ekart;clothing;ev van;express;north;cold;184.04.00;29.92;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000005;yes;delayed;3;1061.76
9372.00.00;dhl;furniture;bike;express;west;clear;77.09.00;07.16;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;4;460.98
9373.00.00;delhivery;fragile items;ev van;standard;central;stormy;191.04.00;45.45.00;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000024;no;delivered;5;1093.35.00
9374.00.00;ekart;documents;bike;express;central;cold;37.09.00;19.54;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000002;no;delivered;4;298.12.00
9375.00.00;ekart;cosmetics;truck;standard;west;rainy;151.02.00;0,091666667;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000024;no;delivered;4;761.16.00
9376.00.00;fedex;automobile parts;ev van;two day;east;hot;225.03.00;44.93;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;3;1261.29.00
9377.00.00;dhl;furniture;ev van;two day;west;clear;95.03.00;44.53.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;4;610.09.00
9378.00.00;amazon logistics;electronics;truck;same day;north;rainy;229.03.00;08.04;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000008;yes;delayed;2;1270.62
9379.00.00;xpressbees;documents;van;two day;south;cold;99.08.00;39.76;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;5;618.28.00
9380.00.00;xpressbees;clothing;ev bike;standard;south;rainy;232.00.00;10.45;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000024;no;delivered;4;1191.35.00
9381.00.00;delhivery;groceries;ev van;two day;central;stormy;260.03.00;12.25;1970-01-01 00:00:00.000000015;1970-01-01 00:00:00.000000016;no;delivered;4;1338.25.00
9382.00.00;fedex;pharmacy;bike;express;east;foggy;15.03;0,64375;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000002;no;delivered;3;171.11.00
9383.00.00;xpressbees;clothing;scooter;two day;central;rainy;80.01.00;33.98;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;4;502.44.00
9384.00.00;ekart;furniture;scooter;two day;west;rainy;290.01.00;15.29;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000016;no;delivered;5;1496.37.00
9385.00.00;dhl;automobile parts;ev van;standard;west;stormy;29.00.00;0,304861111;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;5;165.37.00
9386.00.00;xpressbees;documents;bike;two day;north;stormy;39.08.00;11.52;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;5;233.56.00
9387.00.00;amazon logistics;fragile items;bike;two day;north;hot;05.06;01.34;1970-01-01 00:00:00.000000000;1970-01-01 00:00:00.000000016;no;delivered;4;956.674
9388.00.00;amazon logistics;documents;bike;two day;south;rainy;80.05.00;02.29;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;5;409.37.00
9389.00.00;dhl;pharmacy;ev van;standard;central;foggy;177.03.00;49.23.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;5;1034.19.00
